"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVentures","density"
"7510",2,1.48527773076055,665.404423380727,0.842986265604228,0.842986265604228,0.842986265604228,448,"5",4,32,2,4,1.5
"7511",3,1.609375,103,1,1,1,64,"1",4,32,2,4,1.5
"7512",3,1.59375,408,1,1,1,256,"2",4,32,2,4,1.5
"7513",3,1.45659722222222,839,1,1,1,576,"3",4,32,2,4,1.5
"7514",3,1.49462295160061,1530.49390243902,0.865969884517369,0.865969884517369,0.865969884517369,1024,"4",4,32,2,4,1.5
"7515",3,1.54496523884279,692.14442700157,0.798350178273301,0.798350178273301,0.798350178273301,448,"5",4,32,2,4,1.5
"7516",4,1.53125,98,1,1,1,64,"1",4,32,2,4,1.5
"7517",4,1.59375,408,1,1,1,256,"2",4,32,2,4,1.5
"7518",4,1.53472222222222,884,1,1,1,576,"3",4,32,2,4,1.5
"7519",4,1.49823502604167,1534.19266666667,0.894140053469223,0.894140053469223,0.894140053469223,1024,"4",4,32,2,4,1.5
"7520",4,1.45194008000928,650.469155844156,0.836121263959041,0.836121263959041,0.836121263959041,448,"5",4,32,2,4,1.5
"7521",5,1.546875,99,1,1,1,64,"1",4,32,2,4,1.5
"7522",5,1.46875,376,1,1,1,256,"2",4,32,2,4,1.5
"7523",5,1.42881944444444,823,1,1,1,576,"3",4,32,2,4,1.5
"7524",5,1.49559918754232,1531.49356804333,0.866014449810532,0.866014449810532,0.866014449810532,1024,"4",4,32,2,4,1.5
"7525",5,1.58284526539974,709.114678899083,0.800883006520008,0.800883006520008,0.800883006520008,448,"5",4,32,2,4,1.5
"7526",6,1.65625,106,1,1,1,64,"1",4,32,2,4,1.5
"7527",6,1.546875,396,1,1,1,256,"2",4,32,2,4,1.5
"7528",6,1.54340277777778,889,1,1,1,576,"3",4,32,2,4,1.5
"7529",6,1.49817397078353,1534.13014608234,0.904028513006261,0.904028513006261,0.904028513006261,1024,"4",4,32,2,4,1.5
"7530",6,1.44044121903218,645.317666126418,0.851046971315256,0.851046971315256,0.851046971315256,448,"5",4,32,2,4,1.5
"7531",7,1.46875,94,1,1,1,64,"1",4,32,2,4,1.5
"7532",7,1.40625,360,1,1,1,256,"2",4,32,2,4,1.5
"7533",7,1.46527777777778,844,1,1,1,576,"3",4,32,2,4,1.5
"7534",7,1.49532883047659,1531.21672240803,0.89092711799491,0.89092711799491,0.89092711799491,1024,"4",4,32,2,4,1.5
"7535",7,1.53459307109941,687.497695852535,0.835970034455858,0.835970034455858,0.835970034455858,448,"5",4,32,2,4,1.5
"7536",8,1.53125,98,1,1,1,64,"1",4,32,2,4,1.5
"7537",8,1.453125,372,1,1,1,256,"2",4,32,2,4,1.5
"7538",8,1.54166666666667,888,1,1,1,576,"3",4,32,2,4,1.5
"7539",8,1.49915044894658,1535.1300597213,0.904060067005796,0.904060067005796,0.904060067005796,1024,"4",4,32,2,4,1.5
"7540",8,1.44490321370875,647.316639741519,0.851282470322119,0.851282470322119,0.851282470322119,448,"5",4,32,2,4,1.5
"7541",9,1.328125,85,1,1,1,64,"1",4,32,2,4,1.5
"7542",9,1.42578125,365,1,1,1,256,"2",4,32,2,4,1.5
"7543",9,1.48784722222222,857,1,1,1,576,"3",4,32,2,4,1.5
"7544",9,1.49758867742891,1533.5308056872,0.863601132105905,0.863601132105905,0.863601132105905,1024,"4",4,32,2,4,1.5
"7545",9,1.51175115207373,677.264516129032,0.792130145179226,0.792130145179226,0.792130145179226,448,"5",4,32,2,4,1.5
"7546",10,1.59375,102,1,1,1,64,"1",4,32,2,4,1.5
"7547",10,1.51953125,389,1,1,1,256,"2",4,32,2,4,1.5
"7548",10,1.53993055555556,887,1,1,1,576,"3",4,32,2,4,1.5
"7549",10,1.49638278628356,1532.29597315436,0.882109878525676,0.882109878525676,0.882109878525676,1024,"4",4,32,2,4,1.5
"7550",10,1.44136460554371,645.731343283582,0.816550153573664,0.816550153573664,0.816550153573664,448,"5",4,32,2,4,1.5
"7551",1,2.03125,130,1,1,1,64,"1",4,32,2,4,2
"7552",1,2,512,1,1,1,256,"2",4,32,2,4,2
"7553",1,1.96701388888889,1133,1,1,1,576,"3",4,32,2,4,2
"7554",1,1.99559092629985,2043.48510853104,0.875872828631406,0.875872828631406,0.875872828631406,1024,"4",4,32,2,4,2
"7555",1,2.03377958642183,911.133254716981,0.812203968996884,0.812203968996884,0.812203968996884,448,"5",4,32,2,4,2
"7556",2,2.203125,141,1,1,1,64,"1",4,32,2,4,2
"7557",2,2.1328125,546,1,1,1,256,"2",4,32,2,4,2
"7558",2,2.00520833333333,1155,1,1,1,576,"3",4,32,2,4,2
"7559",2,1.99242430172846,2040.24248496994,0.895587917114315,0.895587917114315,0.895587917114315,1024,"4",4,32,2,4,2
"7560",2,1.9767310387294,885.575505350773,0.840336390700903,0.840336390700903,0.840336390700903,448,"5",4,32,2,4,2
"7561",3,1.96875,126,1,1,1,64,"1",4,32,2,4,2
"7562",3,1.9453125,498,1,1,1,256,"2",4,32,2,4,2
"7563",3,2.01736111111111,1162,1,1,1,576,"3",4,32,2,4,2
"7564",3,1.99547511312217,2043.3665158371,0.884272487528431,0.884272487528431,0.884272487528431,1024,"4",4,32,2,4,2
"7565",3,1.96848548972189,881.881499395405,0.82219132456894,0.82219132456894,0.82219132456894,448,"5",4,32,2,4,2
"7566",4,2.25,144,1,1,1,64,"1",4,32,2,4,2
"7567",4,2.06640625,529,1,1,1,256,"2",4,32,2,4,2
"7568",4,2.00520833333333,1155,1,1,1,576,"3",4,32,2,4,2
"7569",4,1.99449873066524,2042.36670020121,0.884243774586054,0.884243774586054,0.884243774586054,1024,"4",4,32,2,4,2
"7570",4,1.98186417424112,887.875150060024,0.822812673034415,0.822812673034415,0.822812673034415,448,"5",4,32,2,4,2
"7571",5,1.828125,117,1,1,1,64,"1",4,32,2,4,2
"7572",5,1.890625,484,1,1,1,256,"2",4,32,2,4,2
"7573",5,2.01388888888889,1160,1,1,1,576,"3",4,32,2,4,2
"7574",5,1.99366987939428,2041.51795649975,0.873792541628747,0.873792541628747,0.873792541628747,1024,"4",4,32,2,4,2
"7575",5,1.96931554904704,882.253365973072,0.805857264753484,0.805857264753484,0.805857264753484,448,"5",4,32,2,4,2
"7576",6,2.296875,147,1,1,1,64,"1",4,32,2,4,2
"7577",6,2.00390625,513,1,1,1,256,"2",4,32,2,4,2
"7578",6,2.00694444444444,1156,1,1,1,576,"3",4,32,2,4,2
"7579",6,1.998583984375,2046.55,0.871963120067104,0.871963120067104,0.871963120067104,1024,"4",4,32,2,4,2
"7580",6,1.9895571471914,891.321601941748,0.803769478071607,0.803769478071607,0.803769478071607,448,"5",4,32,2,4,2
"7581",7,1.921875,123,1,1,1,64,"1",4,32,2,4,2
"7582",7,1.87890625,481,1,1,1,256,"2",4,32,2,4,2
"7583",7,1.94444444444444,1120,1,1,1,576,"3",4,32,2,4,2
"7584",7,1.99767602848101,2045.62025316456,0.868041918309703,0.868041918309703,0.868041918309703,1024,"4",4,32,2,4,2
"7585",7,2.06793024227235,926.432748538012,0.801692555115474,0.801692555115474,0.801692555115474,448,"5",4,32,2,4,2
"7586",8,1.78125,114,1,1,1,64,"1",4,32,2,4,2
"7587",8,1.91796875,491,1,1,1,256,"2",4,32,2,4,2
"7588",8,1.95138888888889,1124,1,1,1,576,"3",4,32,2,4,2
"7589",8,1.99754357349975,2045.48461926374,0.875934476100502,0.875934476100502,0.875934476100502,1024,"4",4,32,2,4,2
"7590",8,2.05830076500915,922.118742724098,0.813368114529812,0.813368114529812,0.813368114529812,448,"5",4,32,2,4,2
"7591",9,1.9375,124,1,1,1,64,"1",4,32,2,4,2
"7592",9,2.0546875,526,1,1,1,256,"2",4,32,2,4,2
"7593",9,2.03125,1170,1,1,1,576,"3",4,32,2,4,2
"7594",9,1.99474726245563,2042.62119675456,0.86794333175752,0.86794333175752,0.86794333175752,1024,"4",4,32,2,4,2
"7595",9,1.94983801656573,873.527431421446,0.795510368091815,0.795510368091815,0.795510368091815,448,"5",4,32,2,4,2
"7596",10,2.0625,132,1,1,1,64,"1",4,32,2,4,2
"7597",10,2,512,1,1,1,256,"2",4,32,2,4,2
"7598",10,1.99479166666667,1149,1,1,1,576,"3",4,32,2,4,2
"7599",10,1.99628867265469,2044.1996007984,0.900594653439057,0.900594653439057,0.900594653439057,1024,"4",4,32,2,4,2
"7600",10,1.99881213450292,895.46783625731,0.848814210796309,0.848814210796309,0.848814210796309,448,"5",4,32,2,4,2
"7601",1,0.59375,38,1,1,1,64,"1",4,33,2,4,0.5
"7602",1,0.54296875,139,1,1,1,256,"2",4,33,2,4,0.5
"7603",1,0.515625,297,1,1,1,576,"3",4,33,2,4,0.5
"7604",1,0.528693424098441,541.382066276803,0.837010844239147,0.837010844239147,0.837010844239147,1024,"4",4,33,2,4,0.5
"7605",1,0.54666832010582,244.907407407407,0.753282418102416,0.753282418102416,0.753282418102416,448,"5",4,33,2,4,0.5
"7606",2,0.5,32,1,1,1,64,"1",4,33,2,4,0.5
"7607",2,0.4921875,126,1,1,1,256,"2",4,33,2,4,0.5
"7608",2,0.467013888888889,269,1,1,1,576,"3",4,33,2,4,0.5
"7609",2,0.523933531746032,536.507936507937,0.824588396138594,0.824588396138594,0.824588396138594,1024,"4",4,33,2,4,0.5
"7610",2,0.598413753799392,268.089361702128,0.747522238760879,0.747522238760879,0.747522238760879,448,"5",4,33,2,4,0.5
"7611",3,0.5625,36,1,1,1,64,"1",4,33,2,4,0.5
"7612",3,0.49609375,127,1,1,1,256,"2",4,33,2,4,0.5
"7613",3,0.484375,279,1,1,1,576,"3",4,33,2,4,0.5
"7614",3,0.523712158203125,536.28125,0.848670018308404,0.848670018308404,0.848670018308404,1024,"4",4,33,2,4,0.5
"7615",3,0.575040236051502,257.618025751073,0.778686665931005,0.778686665931005,0.778686665931005,448,"5",4,33,2,4,0.5
"7616",4,0.484375,31,1,1,1,64,"1",4,33,2,4,0.5
"7617",4,0.51953125,133,1,1,1,256,"2",4,33,2,4,0.5
"7618",4,0.503472222222222,290,1,1,1,576,"3",4,33,2,4,0.5
"7619",4,0.523095018161323,535.649298597194,0.813408875928663,0.813408875928663,0.813408875928663,1024,"4",4,33,2,4,0.5
"7620",4,0.55033535543404,246.55023923445,0.718406047321641,0.718406047321641,0.718406047321641,448,"5",4,33,2,4,0.5
"7621",5,0.671875,43,1,1,1,64,"1",4,33,2,4,0.5
"7622",5,0.53125,136,1,1,1,256,"2",4,33,2,4,0.5
"7623",5,0.496527777777778,286,1,1,1,576,"3",4,33,2,4,0.5
"7624",5,0.526688901072125,539.329434697856,0.842790493616517,0.842790493616517,0.842790493616517,1024,"4",4,33,2,4,0.5
"7625",5,0.566393958464443,253.74449339207,0.767262665937184,0.767262665937184,0.767262665937184,448,"5",4,33,2,4,0.5
"7626",6,0.484375,31,1,1,1,64,"1",4,33,2,4,0.5
"7627",6,0.48828125,125,1,1,1,256,"2",4,33,2,4,0.5
"7628",6,0.510416666666667,294,1,1,1,576,"3",4,33,2,4,0.5
"7629",6,0.527717590332031,540.3828125,0.83685598514886,0.83685598514886,0.83685598514886,1024,"4",4,33,2,4,0.5
"7630",6,0.551114023591088,246.899082568807,0.754348157779741,0.754348157779741,0.754348157779741,448,"5",4,33,2,4,0.5
"7631",7,0.4375,28,1,1,1,64,"1",4,33,2,4,0.5
"7632",7,0.40625,104,1,1,1,256,"2",4,33,2,4,0.5
"7633",7,0.480902777777778,277,1,1,1,576,"3",4,33,2,4,0.5
"7634",7,0.527531550480769,540.192307692308,0.862639436051311,0.862639436051311,0.862639436051311,1024,"4",4,33,2,4,0.5
"7635",7,0.587972148736038,263.411522633745,0.801189306878114,0.801189306878114,0.801189306878114,448,"5",4,33,2,4,0.5
"7636",8,0.671875,43,1,1,1,64,"1",4,33,2,4,0.5
"7637",8,0.57421875,147,1,1,1,256,"2",4,33,2,4,0.5
"7638",8,0.539930555555556,311,1,1,1,576,"3",4,33,2,4,0.5
"7639",8,0.52881147163556,541.502946954813,0.825425687811206,0.825425687811206,0.825425687811206,1024,"4",4,33,2,4,0.5
"7640",8,0.51627886002886,231.292929292929,0.726565629190135,0.726565629190135,0.726565629190135,448,"5",4,33,2,4,0.5
"7641",9,0.5,32,1,1,1,64,"1",4,33,2,4,0.5
"7642",9,0.546875,140,1,1,1,256,"2",4,33,2,4,0.5
"7643",9,0.486111111111111,280,1,1,1,576,"3",4,33,2,4,0.5
"7644",9,0.527531550480769,540.192307692308,0.862639436051311,0.862639436051311,0.862639436051311,1024,"4",4,33,2,4,0.5
"7645",9,0.581287202380952,260.416666666667,0.8,0.8,0.8,448,"5",4,33,2,4,0.5
"7646",10,0.40625,26,1,1,1,64,"1",4,33,2,4,0.5
"7647",10,0.46875,120,1,1,1,256,"2",4,33,2,4,0.5
"7648",10,0.498263888888889,287,1,1,1,576,"3",4,33,2,4,0.5
"7649",10,0.519911024305556,532.388888888889,0.835601012694643,0.835601012694643,0.835601012694643,1024,"4",4,33,2,4,0.5
"7650",10,0.548891129032258,245.903225806452,0.753817018041334,0.753817018041334,0.753817018041334,448,"5",4,33,2,4,0.5
"7651",1,0.90625,58,1,1,1,64,"1",4,33,2,4,1
"7652",1,0.96875,248,1,1,1,256,"2",4,33,2,4,1
"7653",1,0.951388888888889,548,1,1,1,576,"3",4,33,2,4,1
"7654",1,1.05079380718348,1076.01285855589,0.824840847606225,0.824840847606225,0.824840847606225,1024,"4",4,33,2,4,1
"7655",1,1.1812760336316,529.211663066955,0.745743309534509,0.745743309534509,0.745743309534509,448,"5",4,33,2,4,1
"7656",2,0.984375,63,1,1,1,64,"1",4,33,2,4,1
"7657",2,1.01953125,261,1,1,1,256,"2",4,33,2,4,1
"7658",2,1.07986111111111,622,1,1,1,576,"3",4,33,2,4,1
"7659",2,1.05022159365924,1075.42691190707,0.858847250569722,0.858847250569722,0.858847250569722,1024,"4",4,33,2,4,1
"7660",2,1.01355578727841,454.07299270073,0.779520724077951,0.779520724077951,0.779520724077951,448,"5",4,33,2,4,1
"7661",3,1.046875,67,1,1,1,64,"1",4,33,2,4,1
"7662",3,0.984375,252,1,1,1,256,"2",4,33,2,4,1
"7663",3,0.989583333333333,570,1,1,1,576,"3",4,33,2,4,1
"7664",3,1.05421103581801,1079.51210067764,0.852418486827438,0.852418486827438,0.852418486827438,1024,"4",4,33,2,4,1
"7665",3,1.13871104597347,510.142548596112,0.782456664361653,0.782456664361653,0.782456664361653,448,"5",4,33,2,4,1
"7666",4,0.875,56,1,1,1,64,"1",4,33,2,4,1
"7667",4,1.05078125,269,1,1,1,256,"2",4,33,2,4,1
"7668",4,1.02604166666667,591,1,1,1,576,"3",4,33,2,4,1
"7669",4,1.04855020240432,1073.71540726202,0.839336937963737,0.839336937963737,0.839336937963737,1024,"4",4,33,2,4,1
"7670",4,1.07969480140187,483.703271028037,0.756400617117655,0.756400617117655,0.756400617117655,448,"5",4,33,2,4,1
"7671",5,0.9375,60,1,1,1,64,"1",4,33,2,4,1
"7672",5,0.9296875,238,1,1,1,256,"2",4,33,2,4,1
"7673",5,0.996527777777778,574,1,1,1,576,"3",4,33,2,4,1
"7674",5,1.05528007433252,1080.6067961165,0.84606273204823,0.84606273204823,0.84606273204823,1024,"4",4,33,2,4,1
"7675",5,1.13252369204261,507.370614035088,0.772019623706223,0.772019623706223,0.772019623706223,448,"5",4,33,2,4,1
"7676",6,0.96875,62,1,1,1,64,"1",4,33,2,4,1
"7677",6,0.9375,240,1,1,1,256,"2",4,33,2,4,1
"7678",6,1.01215277777778,583,1,1,1,576,"3",4,33,2,4,1
"7679",6,1.05518711466393,1080.51160541586,0.852488314847989,0.852488314847989,0.852488314847989,1024,"4",4,33,2,4,1
"7680",6,1.11199318973709,498.172949002217,0.779720162631586,0.779720162631586,0.779720162631586,448,"5",4,33,2,4,1
"7681",7,1.125,72,1,1,1,64,"1",4,33,2,4,1
"7682",7,1.0859375,278,1,1,1,256,"2",4,33,2,4,1
"7683",7,1.02430555555556,590,1,1,1,576,"3",4,33,2,4,1
"7684",7,1.04729312044903,1072.42815533981,0.858645939201303,0.858645939201303,0.858645939201303,1024,"4",4,33,2,4,1
"7685",7,1.07813007305195,483.002272727273,0.786568171688884,0.786568171688884,0.786568171688884,448,"5",4,33,2,4,1
"7686",8,1.015625,65,1,1,1,64,"1",4,33,2,4,1
"7687",8,0.87109375,223,1,1,1,256,"2",4,33,2,4,1
"7688",8,0.987847222222222,569,1,1,1,576,"3",4,33,2,4,1
"7689",8,1.0455202588848,1070.61274509804,0.845327943777563,0.845327943777563,0.845327943777563,1024,"4",4,33,2,4,1
"7690",8,1.12139689578714,502.385809312639,0.770825375742947,0.770825375742947,0.770825375742947,448,"5",4,33,2,4,1
"7691",9,0.84375,54,1,1,1,64,"1",4,33,2,4,1
"7692",9,0.98828125,253,1,1,1,256,"2",4,33,2,4,1
"7693",9,1.02256944444444,589,1,1,1,576,"3",4,33,2,4,1
"7694",9,1.05235211781889,1077.60856864654,0.845843396005448,0.845843396005448,0.845843396005448,1024,"4",4,33,2,4,1
"7695",9,1.09247084964123,489.426940639269,0.767630293829913,0.767630293829913,0.767630293829913,448,"5",4,33,2,4,1
"7696",10,0.984375,63,1,1,1,64,"1",4,33,2,4,1
"7697",10,1,256,1,1,1,256,"2",4,33,2,4,1
"7698",10,1.00173611111111,577,1,1,1,576,"3",4,33,2,4,1
"7699",10,1.05523255813953,1080.55813953488,0.849244327711118,0.849244327711118,0.849244327711118,1024,"4",4,33,2,4,1
"7700",10,1.12559360282575,504.265934065934,0.776159913926009,0.776159913926009,0.776159913926009,448,"5",4,33,2,4,1
"7701",1,1.25,80,1,1,1,64,"1",4,33,2,4,1.5
"7702",1,1.37109375,351,1,1,1,256,"2",4,33,2,4,1.5
"7703",1,1.47048611111111,847,1,1,1,576,"3",4,33,2,4,1.5
"7704",1,1.5718005952381,1609.52380952381,0.824588396138594,0.824588396138594,0.824588396138594,1024,"4",4,33,2,4,1.5
"7705",1,1.70639433404941,764.464661654135,0.740536749961354,0.740536749961354,0.740536749961354,448,"5",4,33,2,4,1.5
"7706",2,1.15625,74,1,1,1,64,"1",4,33,2,4,1.5
"7707",2,1.38671875,355,1,1,1,256,"2",4,33,2,4,1.5
"7708",2,1.515625,873,1,1,1,576,"3",4,33,2,4,1.5
"7709",2,1.57393052184466,1611.70485436893,0.855388287028619,0.855388287028619,0.855388287028619,1024,"4",4,33,2,4,1.5
"7710",2,1.65093869579082,739.620535714286,0.783647254146619,0.783647254146619,0.783647254146619,448,"5",4,33,2,4,1.5
"7711",3,1.4375,92,1,1,1,64,"1",4,33,2,4,1.5
"7712",3,1.40625,360,1,1,1,256,"2",4,33,2,4,1.5
"7713",3,1.48090277777778,853,1,1,1,576,"3",4,33,2,4,1.5
"7714",3,1.57356663754112,1611.33223684211,0.830429974316734,0.830429974316734,0.830429974316734,1024,"4",4,33,2,4,1.5
"7715",3,1.69650888841294,760.035982008995,0.748599428817253,0.748599428817253,0.748599428817253,448,"5",4,33,2,4,1.5
"7716",4,1.265625,81,1,1,1,64,"1",4,33,2,4,1.5
"7717",4,1.4921875,382,1,1,1,256,"2",4,33,2,4,1.5
"7718",4,1.47048611111111,847,1,1,1,576,"3",4,33,2,4,1.5
"7719",4,1.58900778210117,1627.1439688716,0.837165263180268,0.837165263180268,0.837165263180268,1024,"4",4,33,2,4,1.5
"7720",4,1.74450475334019,781.538129496403,0.761278848169937,0.761278848169937,0.761278848169937,448,"5",4,33,2,4,1.5
"7721",5,1.609375,103,1,1,1,64,"1",4,33,2,4,1.5
"7722",5,1.5390625,394,1,1,1,256,"2",4,33,2,4,1.5
"7723",5,1.46006944444444,841,1,1,1,576,"3",4,33,2,4,1.5
"7724",5,1.57426276228772,1612.04506858263,0.84043343239533,0.84043343239533,0.84043343239533,1024,"4",4,33,2,4,1.5
"7725",5,1.72392598343685,772.31884057971,0.765917705607739,0.765917705607739,0.765917705607739,448,"5",4,33,2,4,1.5
"7726",6,1.609375,103,1,1,1,64,"1",4,33,2,4,1.5
"7727",6,1.44921875,371,1,1,1,256,"2",4,33,2,4,1.5
"7728",6,1.48090277777778,853,1,1,1,576,"3",4,33,2,4,1.5
"7729",6,1.57423502604167,1612.01666666667,0.811931462175051,0.811931462175051,0.811931462175051,1024,"4",4,33,2,4,1.5
"7730",6,1.70016835946125,761.67542503864,0.720093625746789,0.720093625746789,0.720093625746789,448,"5",4,33,2,4,1.5
"7731",7,1.53125,98,1,1,1,64,"1",4,33,2,4,1.5
"7732",7,1.5078125,386,1,1,1,256,"2",4,33,2,4,1.5
"7733",7,1.48784722222222,857,1,1,1,576,"3",4,33,2,4,1.5
"7734",7,1.57397381825178,1611.74918988982,0.853167020372973,0.853167020372973,0.853167020372973,1024,"4",4,33,2,4,1.5
"7735",7,1.68679716784673,755.685131195335,0.782693253159912,0.782693253159912,0.782693253159912,448,"5",4,33,2,4,1.5
"7736",8,1.46875,94,1,1,1,64,"1",4,33,2,4,1.5
"7737",8,1.53125,392,1,1,1,256,"2",4,33,2,4,1.5
"7738",8,1.48090277777778,853,1,1,1,576,"3",4,33,2,4,1.5
"7739",8,1.57167556480871,1609.39577836412,0.828391655751764,0.828391655751764,0.828391655751764,1024,"4",4,33,2,4,1.5
"7740",8,1.69239186059039,758.191553544495,0.745284250909021,0.745284250909021,0.745284250909021,448,"5",4,33,2,4,1.5
"7741",9,1.4375,92,1,1,1,64,"1",4,33,2,4,1.5
"7742",9,1.48046875,379,1,1,1,256,"2",4,33,2,4,1.5
"7743",9,1.50173611111111,865,1,1,1,576,"3",4,33,2,4,1.5
"7744",9,1.57557822779605,1613.39210526316,0.82861096362954,0.82861096362954,0.82861096362954,1024,"4",4,33,2,4,1.5
"7745",9,1.67462172846238,750.230534351145,0.74383493196234,0.74383493196234,0.74383493196234,448,"5",4,33,2,4,1.5
"7746",10,1.703125,109,1,1,1,64,"1",4,33,2,4,1.5
"7747",10,1.54296875,395,1,1,1,256,"2",4,33,2,4,1.5
"7748",10,1.484375,855,1,1,1,576,"3",4,33,2,4,1.5
"7749",10,1.57806274900398,1615.93625498008,0.813947898116187,0.813947898116187,0.813947898116187,1024,"4",4,33,2,4,1.5
"7750",10,1.70419478275181,763.479262672811,0.723240637591335,0.723240637591335,0.723240637591335,448,"5",4,33,2,4,1.5
"7751",1,2.109375,135,1,1,1,64,"1",4,33,2,4,2
"7752",1,2.03515625,521,1,1,1,256,"2",4,33,2,4,2
"7753",1,2.01388888888889,1160,1,1,1,576,"3",4,33,2,4,2
"7754",1,2.09720877888397,2147.54178957719,0.836310481785773,0.836310481785773,0.836310481785773,1024,"4",4,33,2,4,2
"7755",1,2.20890201046093,989.588100686499,0.754612441710178,0.754612441710178,0.754612441710178,448,"5",4,33,2,4,2
"7756",2,2.171875,139,1,1,1,64,"1",4,33,2,4,2
"7757",2,1.95703125,501,1,1,1,256,"2",4,33,2,4,2
"7758",2,2.10416666666667,1212,1,1,1,576,"3",4,33,2,4,2
"7759",2,2.10773153997199,2158.31709693132,0.842827839977985,0.842827839977985,0.842827839977985,1024,"4",4,33,2,4,2
"7760",2,2.11655183030406,948.215219976219,0.758689653991576,0.758689653991576,0.758689653991576,448,"5",4,33,2,4,2
"7761",3,2.0625,132,1,1,1,64,"1",4,33,2,4,2
"7762",3,2.1171875,542,1,1,1,256,"2",4,33,2,4,2
"7763",3,2.08680555555556,1202,1,1,1,576,"3",4,33,2,4,2
"7764",3,2.10582188197545,2156.36160714286,0.818083741298761,0.818083741298761,0.818083741298761,1024,"4",4,33,2,4,2
"7765",3,2.13805556774307,957.848894348894,0.720459850188317,0.720459850188317,0.720459850188317,448,"5",4,33,2,4,2
"7766",4,1.6875,108,1,1,1,64,"1",4,33,2,4,2
"7767",4,1.98828125,509,1,1,1,256,"2",4,33,2,4,2
"7768",4,1.98611111111111,1144,1,1,1,576,"3",4,33,2,4,2
"7769",4,2.10691259240591,2157.47849462366,0.838203799577357,0.838203799577357,0.838203799577357,1024,"4",4,33,2,4,2
"7770",4,2.26641441637631,1015.35365853659,0.760268349257308,0.760268349257308,0.760268349257308,448,"5",4,33,2,4,2
"7771",5,2.015625,129,1,1,1,64,"1",4,33,2,4,2
"7772",5,2.0390625,522,1,1,1,256,"2",4,33,2,4,2
"7773",5,1.98263888888889,1142,1,1,1,576,"3",4,33,2,4,2
"7774",5,2.10963326446281,2160.26446280992,0.844457245790436,0.844457245790436,0.844457245790436,1024,"4",4,33,2,4,2
"7775",5,2.27643442622951,1019.84262295082,0.770228306669641,0.770228306669641,0.770228306669641,448,"5",4,33,2,4,2
"7776",6,2.125,136,1,1,1,64,"1",4,33,2,4,2
"7777",6,2.0390625,522,1,1,1,256,"2",4,33,2,4,2
"7778",6,2.03819444444444,1174,1,1,1,576,"3",4,33,2,4,2
"7779",6,2.10738576024488,2157.96301849075,0.80750360927349,0.80750360927349,0.80750360927349,1024,"4",4,33,2,4,2
"7780",6,2.20573501468302,988.169286577993,0.708149025784661,0.708149025784661,0.708149025784661,448,"5",4,33,2,4,2
"7781",7,1.953125,125,1,1,1,64,"1",4,33,2,4,2
"7782",7,1.98046875,507,1,1,1,256,"2",4,33,2,4,2
"7783",7,1.94270833333333,1119,1,1,1,576,"3",4,33,2,4,2
"7784",7,2.10744113658777,2158.01972386588,0.82509221222135,0.82509221222135,0.82509221222135,1024,"4",4,33,2,4,2
"7785",7,2.32479029152915,1041.50605060506,0.743531774544999,0.743531774544999,0.743531774544999,448,"5",4,33,2,4,2
"7786",8,2.171875,139,1,1,1,64,"1",4,33,2,4,2
"7787",8,1.93359375,495,1,1,1,256,"2",4,33,2,4,2
"7788",8,1.97916666666667,1140,1,1,1,576,"3",4,33,2,4,2
"7789",8,2.09933083820813,2149.71477832512,0.831942930662432,0.831942930662432,0.831942930662432,1024,"4",4,33,2,4,2
"7790",8,2.25873043739968,1011.91123595506,0.75065945775642,0.75065945775642,0.75065945775642,448,"5",4,33,2,4,2
"7791",9,1.828125,117,1,1,1,64,"1",4,33,2,4,2
"7792",9,2.05078125,525,1,1,1,256,"2",4,33,2,4,2
"7793",9,2.03645833333333,1173,1,1,1,576,"3",4,33,2,4,2
"7794",9,2.10311934571271,2153.59421000981,0.835052622841393,0.835052622841393,0.835052622841393,1024,"4",4,33,2,4,2
"7795",9,2.193651940545,982.756069364162,0.751359444552082,0.751359444552082,0.751359444552082,448,"5",4,33,2,4,2
